GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1400000US36103112102,36103112102,"Census Tract 1121.02, Suffolk County, New York",3664,365,3218,416,105,121,0,123,324,82,0,123,0,123,17,25,0,123,17,25
1400000US36103112103,36103112103,"Census Tract 1121.03, Suffolk County, New York",4575,355,4351,332,0,123,12,21,160,159,0,123,25,32,27,30,13,21,14,23
1400000US36103112104,36103112104,"Census Tract 1121.04, Suffolk County, New York",2442,169,1949,193,8,13,4,11,458,158,0,123,0,123,23,38,7,13,16,25
1400000US36103112204,36103112204,"Census Tract 1122.04, Suffolk County, New York",3997,190,3711,236,98,115,0,123,78,93,0,123,0,123,110,154,10,17,100,153
1400000US36103112206,36103112206,"Census Tract 1122.06, Suffolk County, New York",7931,392,7103,429,276,191,0,123,524,259,0,123,17,24,11,18,0,123,11,18
1400000US36103112210,36103112210,"Census Tract 1122.10, Suffolk County, New York",6855,457,5397,479,355,421,0,123,925,267,0,123,134,199,44,48,0,123,44,48
1400000US36103112211,36103112211,"Census Tract 1122.11, Suffolk County, New York",4793,259,4372,238,118,136,0,123,243,98,0,123,43,51,17,28,17,28,0,123
1400000US36103112212,36103112212,"Census Tract 1122.12, Suffolk County, New York",3167,229,2623,269,246,168,0,123,298,88,0,123,0,123,0,123,0,123,0,123
1400000US36103112213,36103112213,"Census Tract 1122.13, Suffolk County, New York",5627,324,4322,302,224,164,0,123,687,205,0,123,273,255,121,90,32,36,89,79
1400000US36103112214,36103112214,"Census Tract 1122.14, Suffolk County, New York",7122,474,5829,446,649,456,30,49,504,138,0,123,76,57,34,27,12,20,22,25
1400000US36103122300,36103122300,"Census Tract 1223, Suffolk County, New York",3994,376,3249,576,124,70,0,123,404,302,0,123,104,98,113,85,33,61,80,63
1400000US36103122403,36103122403,"Census Tract 1224.03, Suffolk County, New York",2801,352,806,233,1673,361,0,123,137,113,0,123,41,40,144,133,0,123,144,133
1400000US36103122404,36103122404,"Census Tract 1224.04, Suffolk County, New York",3938,409,3414,457,153,205,35,57,229,156,0,123,107,117,0,123,0,123,0,123
1400000US36103122405,36103122405,"Census Tract 1224.05, Suffolk County, New York",4300,518,1311,445,2700,655,0,123,289,265,0,123,0,123,0,123,0,123,0,123
1400000US36103122406,36103122406,"Census Tract 1224.06, Suffolk County, New York",5370,501,933,448,3380,546,0,123,0,123,0,123,889,483,168,154,0,123,168,154
1400000US36103122501,36103122501,"Census Tract 1225.01, Suffolk County, New York",3881,430,763,239,2663,380,0,123,0,123,0,123,219,186,236,205,0,123,236,205
1400000US36103122502,36103122502,"Census Tract 1225.02, Suffolk County, New York",4929,619,505,409,3501,420,29,36,0,123,0,123,711,484,183,210,30,45,153,206
1400000US36103122601,36103122601,"Census Tract 1226.01, Suffolk County, New York",5892,419,4857,422,354,276,0,123,399,212,0,123,110,92,172,130,51,63,121,114
1400000US36103122602,36103122602,"Census Tract 1226.02, Suffolk County, New York",5256,359,4260,493,587,382,0,123,192,161,0,123,131,128,86,54,37,43,49,32
1400000US36103122603,36103122603,"Census Tract 1226.03, Suffolk County, New York",5775,338,5000,379,322,269,0,123,281,101,0,123,88,77,84,70,0,123,84,70
1400000US36103122704,36103122704,"Census Tract 1227.04, Suffolk County, New York",2082,184,1552,159,502,174,0,123,28,29,0,123,0,123,0,123,0,123,0,123
1400000US36103122705,36103122705,"Census Tract 1227.05, Suffolk County, New York",3039,334,2608,334,60,100,0,123,257,90,0,123,76,125,38,67,31,63,7,13
1400000US36103122706,36103122706,"Census Tract 1227.06, Suffolk County, New York",3782,318,3016,364,261,279,0,123,417,236,0,123,88,133,0,123,0,123,0,123
1400000US36103122707,36103122707,"Census Tract 1227.07, Suffolk County, New York",3229,391,2449,419,202,197,0,123,552,488,0,123,0,123,26,29,26,29,0,123
1400000US36103122801,36103122801,"Census Tract 1228.01, Suffolk County, New York",5786,391,3125,379,2276,416,0,123,19,30,0,123,326,245,40,45,16,28,24,37
1400000US36103122802,36103122802,"Census Tract 1228.02, Suffolk County, New York",4160,279,3198,385,416,198,0,123,296,208,0,123,237,219,13,21,0,123,13,21
1400000US36103122901,36103122901,"Census Tract 1229.01, Suffolk County, New York",6558,483,5578,569,28,43,8,23,140,142,0,123,790,673,14,42,0,123,14,42
1400000US36103122902,36103122902,"Census Tract 1229.02, Suffolk County, New York",4557,438,4371,420,81,91,0,123,35,25,0,123,41,67,29,34,0,123,29,34
1400000US36103123001,36103123001,"Census Tract 1230.01, Suffolk County, New York",6340,389,5398,445,359,230,0,123,132,85,16,27,364,280,71,84,8,14,63,81
1400000US36103123002,36103123002,"Census Tract 1230.02, Suffolk County, New York",4966,485,4099,458,136,148,0,123,238,150,0,123,399,259,94,75,68,71,26,30
1400000US36103123101,36103123101,"Census Tract 1231.01, Suffolk County, New York",3782,390,3417,391,100,112,0,123,138,135,0,123,127,197,0,123,0,123,0,123
1400000US36103123102,36103123102,"Census Tract 1231.02, Suffolk County, New York",4015,279,3585,323,233,244,0,123,37,61,0,123,143,120,17,21,10,18,7,12
1400000US36103123201,36103123201,"Census Tract 1232.01, Suffolk County, New York",2122,229,1152,157,812,186,0,123,94,109,0,123,64,99,0,123,0,123,0,123
1400000US36103123202,36103123202,"Census Tract 1232.02, Suffolk County, New York",8335,808,2299,924,5637,737,104,159,0,123,0,123,142,193,153,138,27,44,126,132
1400000US36103123301,36103123301,"Census Tract 1233.01, Suffolk County, New York",7396,654,1805,552,4590,587,87,90,80,97,0,123,536,301,298,270,0,123,298,270
1400000US36103123302,36103123302,"Census Tract 1233.02, Suffolk County, New York",1944,453,249,224,1628,447,0,123,0,123,0,123,61,147,6,11,0,123,6,11
1400000US36103123401,36103123401,"Census Tract 1234.01, Suffolk County, New York",3921,324,3096,507,346,196,0,123,56,59,0,123,380,268,43,60,0,123,43,60
1400000US36103123402,36103123402,"Census Tract 1234.02, Suffolk County, New York",7706,586,6612,497,440,252,0,123,81,133,0,123,275,324,298,264,92,145,206,205
1400000US36103123500,36103123500,"Census Tract 1235, Suffolk County, New York",6321,649,4568,500,1058,463,0,123,176,142,0,123,385,318,134,112,31,48,103,90
1400000US36103123600,36103123600,"Census Tract 1236, Suffolk County, New York",3355,634,3292,622,11,19,0,123,52,63,0,123,0,123,0,123,0,123,0,123
1400000US36103123701,36103123701,"Census Tract 1237.01, Suffolk County, New York",6251,681,4392,774,911,295,0,123,69,76,0,123,834,295,45,70,0,123,45,70
1400000US36103123702,36103123702,"Census Tract 1237.02, Suffolk County, New York",6872,779,5609,781,129,125,0,123,458,409,0,123,550,564,126,106,39,66,87,78
1400000US36103123801,36103123801,"Census Tract 1238.01, Suffolk County, New York",3994,394,3850,402,11,19,0,123,40,47,0,123,60,64,33,41,0,123,33,41
1400000US36103123802,36103123802,"Census Tract 1238.02, Suffolk County, New York",3503,355,3444,361,47,67,0,123,0,123,0,123,12,20,0,123,0,123,0,123
1400000US36103123900,36103123900,"Census Tract 1239, Suffolk County, New York",4914,414,4207,475,299,303,0,123,88,74,0,123,306,386,14,25,0,123,14,25
1400000US36103124001,36103124001,"Census Tract 1240.01, Suffolk County, New York",4354,362,3986,355,132,151,0,123,93,91,0,123,95,86,48,46,18,28,30,33
1400000US36103124002,36103124002,"Census Tract 1240.02, Suffolk County, New York",3810,326,3685,289,0,123,0,123,125,158,0,123,0,123,0,123,0,123,0,123
1400000US36103124101,36103124101,"Census Tract 1241.01, Suffolk County, New York",4781,328,4665,332,0,123,0,123,54,63,0,123,0,123,62,88,0,123,62,88
1400000US36103124102,36103124102,"Census Tract 1241.02, Suffolk County, New York",3434,343,3402,334,0,123,0,123,0,123,0,123,14,21,18,26,0,123,18,26
1400000US36103124200,36103124200,"Census Tract 1242, Suffolk County, New York",6093,439,5712,498,31,36,67,94,217,243,0,123,66,73,0,123,0,123,0,123
1400000US36103124300,36103124300,"Census Tract 1243, Suffolk County, New York",6529,645,5796,825,199,128,0,123,212,145,0,123,203,229,119,76,38,48,81,57
1400000US36103124401,36103124401,"Census Tract 1244.01, Suffolk County, New York",3758,376,3564,427,174,143,0,123,0,123,0,123,20,23,0,123,0,123,0,123
1400000US36103124402,36103124402,"Census Tract 1244.02, Suffolk County, New York",3565,332,3462,335,0,123,0,123,56,56,0,123,47,56,0,123,0,123,0,123
1400000US36103124500,36103124500,"Census Tract 1245, Suffolk County, New York",4785,283,4161,409,253,198,13,20,213,126,0,123,10,16,135,173,111,171,24,29
1400000US36103124601,36103124601,"Census Tract 1246.01, Suffolk County, New York",3396,225,3266,249,0,123,89,100,0,123,0,123,11,17,30,28,19,21,11,17
1400000US36103124602,36103124602,"Census Tract 1246.02, Suffolk County, New York",4083,262,3662,367,211,262,0,123,130,97,0,123,0,123,80,80,0,123,80,80
1400000US36103134702,36103134702,"Census Tract 1347.02, Suffolk County, New York",5851,498,5589,434,29,33,0,123,192,269,0,123,41,57,0,123,0,123,0,123
1400000US36103134703,36103134703,"Census Tract 1347.03, Suffolk County, New York",4025,186,3739,243,0,123,0,123,249,184,0,123,21,33,16,26,16,26,0,123
1400000US36103134704,36103134704,"Census Tract 1347.04, Suffolk County, New York",2637,212,2611,217,8,15,0,123,0,123,0,123,0,123,18,32,0,123,18,32
1400000US36103134902,36103134902,"Census Tract 1349.02, Suffolk County, New York",5054,329,4921,317,71,54,0,123,46,39,0,123,8,14,8,14,8,14,0,123
1400000US36103134903,36103134903,"Census Tract 1349.03, Suffolk County, New York",1234,126,1080,192,86,133,0,123,68,69,0,123,0,123,0,123,0,123,0,123
1400000US36103134904,36103134904,"Census Tract 1349.04, Suffolk County, New York",6208,429,5966,448,0,123,0,123,165,126,0,123,14,24,63,55,3,6,60,54
1400000US36103134906,36103134906,"Census Tract 1349.06, Suffolk County, New York",5317,261,5136,270,27,34,4,6,113,110,0,123,21,25,16,18,8,13,8,13
1400000US36103134907,36103134907,"Census Tract 1349.07, Suffolk County, New York",4478,350,4376,325,39,63,14,23,29,35,0,123,0,123,20,22,0,123,20,22
1400000US36103135002,36103135002,"Census Tract 1350.02, Suffolk County, New York",5239,281,5050,309,13,21,15,24,85,86,0,123,0,123,76,107,10,17,66,105
1400000US36103135003,36103135003,"Census Tract 1350.03, Suffolk County, New York",4258,231,4258,231,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36103135004,36103135004,"Census Tract 1350.04, Suffolk County, New York",2989,187,2898,191,41,36,0,123,46,33,0,123,0,123,4,6,4,6,0,123
1400000US36103135005,36103135005,"Census Tract 1350.05, Suffolk County, New York",3277,251,3238,250,8,15,0,123,9,14,0,123,8,14,14,23,14,23,0,123
1400000US36103135101,36103135101,"Census Tract 1351.01, Suffolk County, New York",3926,147,3538,188,0,123,0,123,342,142,0,123,37,46,9,14,9,14,0,123
1400000US36103135102,36103135102,"Census Tract 1351.02, Suffolk County, New York",4659,287,4441,271,0,123,0,123,197,156,0,123,7,19,14,20,0,123,14,20
1400000US36103135103,36103135103,"Census Tract 1351.03, Suffolk County, New York",4989,241,4671,286,0,123,0,123,144,170,0,123,38,41,136,147,18,29,118,133
1400000US36103135104,36103135104,"Census Tract 1351.04, Suffolk County, New York",5258,322,5010,337,51,73,0,123,153,161,0,123,7,13,37,49,20,36,17,30
1400000US36103135201,36103135201,"Census Tract 1352.01, Suffolk County, New York",2194,173,2103,192,0,123,17,27,43,48,0,123,0,123,31,49,0,123,31,49
1400000US36103135204,36103135204,"Census Tract 1352.04, Suffolk County, New York",4439,308,4257,325,0,123,0,123,156,117,0,123,0,123,26,41,0,123,26,41
1400000US36103135205,36103135205,"Census Tract 1352.05, Suffolk County, New York",5049,194,4604,222,0,123,0,123,397,149,0,123,0,123,48,56,0,123,48,56
1400000US36103135208,36103135208,"Census Tract 1352.08, Suffolk County, New York",3083,240,2980,278,0,123,0,123,93,91,0,123,10,17,0,123,0,123,0,123
1400000US36103135209,36103135209,"Census Tract 1352.09, Suffolk County, New York",3200,212,3049,203,0,123,0,123,112,117,0,123,25,29,14,24,0,123,14,24
1400000US36103135301,36103135301,"Census Tract 1353.01, Suffolk County, New York",3873,341,3726,335,0,123,0,123,21,34,0,123,112,71,14,22,14,22,0,123
1400000US36103135303,36103135303,"Census Tract 1353.03, Suffolk County, New York",4504,354,4439,360,0,123,0,123,15,23,0,123,0,123,50,65,11,17,39,62
1400000US36103135304,36103135304,"Census Tract 1353.04, Suffolk County, New York",3421,186,3197,266,0,123,0,123,121,103,0,123,10,16,93,92,7,13,86,89
1400000US36103135401,36103135401,"Census Tract 1354.01, Suffolk County, New York",6552,461,6234,506,0,123,0,123,235,162,0,123,0,123,83,118,19,35,64,111
1400000US36103135402,36103135402,"Census Tract 1354.02, Suffolk County, New York",7055,457,6619,454,63,78,0,123,373,189,0,123,0,123,0,123,0,123,0,123
1400000US36103135403,36103135403,"Census Tract 1354.03, Suffolk County, New York",4828,275,4547,337,116,154,0,123,94,142,0,123,71,101,0,123,0,123,0,123
1400000US36103145602,36103145602,"Census Tract 1456.02, Suffolk County, New York",5223,437,3068,595,858,292,0,123,79,102,0,123,1045,439,173,157,65,90,108,125
1400000US36103145603,36103145603,"Census Tract 1456.03, Suffolk County, New York",5843,622,3371,623,1021,235,25,38,225,307,0,123,1034,330,167,125,89,98,78,71
1400000US36103145604,36103145604,"Census Tract 1456.04, Suffolk County, New York",4560,651,2886,753,252,192,54,83,247,229,0,123,926,522,195,179,141,166,54,53
1400000US36103145605,36103145605,"Census Tract 1456.05, Suffolk County, New York",2380,385,1544,390,522,193,0,123,139,136,0,123,86,75,89,124,81,122,8,14
1400000US36103145701,36103145701,"Census Tract 1457.01, Suffolk County, New York",5686,436,4705,429,53,56,0,123,434,155,0,123,233,222,261,136,155,153,106,102
1400000US36103145702,36103145702,"Census Tract 1457.02, Suffolk County, New York",5636,862,3179,654,577,227,8,14,67,68,0,123,1368,692,437,263,310,211,127,114
1400000US36103145703,36103145703,"Census Tract 1457.03, Suffolk County, New York",5494,665,2676,578,1250,284,49,80,241,216,0,123,1140,617,138,122,48,56,90,109
1400000US36103145704,36103145704,"Census Tract 1457.04, Suffolk County, New York",8154,801,5159,841,1973,490,42,81,634,250,0,123,209,218,137,115,0,123,137,115
1400000US36103145803,36103145803,"Census Tract 1458.03, Suffolk County, New York",4742,232,4380,261,58,89,0,123,263,149,0,123,41,48,0,123,0,123,0,123
1400000US36103145804,36103145804,"Census Tract 1458.04, Suffolk County, New York",3300,19,2384,306,537,250,0,123,112,78,0,123,232,159,35,46,0,123,35,46
1400000US36103145805,36103145805,"Census Tract 1458.05, Suffolk County, New York",6372,457,5398,539,219,191,0,123,225,142,0,123,294,195,236,204,44,79,192,195
1400000US36103145807,36103145807,"Census Tract 1458.07, Suffolk County, New York",4220,266,4035,283,37,61,0,123,0,123,0,123,137,122,11,18,11,18,0,123
1400000US36103145808,36103145808,"Census Tract 1458.08, Suffolk County, New York",3456,280,3055,383,56,86,0,123,62,53,0,123,215,246,68,74,0,123,68,74
1400000US36103145901,36103145901,"Census Tract 1459.01, Suffolk County, New York",3709,496,2235,407,546,250,0,123,24,35,0,123,874,433,30,47,6,14,24,35
1400000US36103145902,36103145902,"Census Tract 1459.02, Suffolk County, New York",7812,754,4159,908,1567,487,17,28,189,130,0,123,1557,642,323,268,247,244,76,97
1400000US36103145903,36103145903,"Census Tract 1459.03, Suffolk County, New York",5256,446,3992,479,670,331,0,123,292,228,0,123,215,188,87,87,0,123,87,87
1400000US36103146001,36103146001,"Census Tract 1460.01, Suffolk County, New York",4675,572,2473,511,1033,387,0,123,164,193,0,123,800,384,205,157,169,147,36,49
1400000US36103146002,36103146002,"Census Tract 1460.02, Suffolk County, New York",6512,627,4063,667,1005,389,0,123,518,182,0,123,740,370,186,113,112,86,74,74
1400000US36103146003,36103146003,"Census Tract 1460.03, Suffolk County, New York",7628,519,4230,638,2124,661,16,30,417,363,0,123,702,352,139,195,0,123,139,195
1400000US36103146102,36103146102,"Census Tract 1461.02, Suffolk County, New York",3054,405,1610,496,748,423,0,123,50,67,0,123,406,347,240,270,216,271,24,27
1400000US36103146103,36103146103,"Census Tract 1461.03, Suffolk County, New York",4204,199,3938,271,123,144,0,123,124,126,0,123,0,123,19,24,0,123,19,24
1400000US36103146105,36103146105,"Census Tract 1461.05, Suffolk County, New York",6477,677,3477,770,1015,372,61,75,50,73,0,123,1748,673,126,109,11,17,115,109
1400000US36103146106,36103146106,"Census Tract 1461.06, Suffolk County, New York",4931,655,2445,675,1341,463,26,40,10,18,0,123,1068,633,41,67,41,67,0,123
1400000US36103146201,36103146201,"Census Tract 1462.01, Suffolk County, New York",4951,631,3334,654,725,381,0,123,38,57,0,123,789,441,65,53,49,49,16,22
1400000US36103146202,36103146202,"Census Tract 1462.02, Suffolk County, New York",5280,518,1514,528,1987,313,88,88,179,110,0,123,1461,583,51,86,51,86,0,123
1400000US36103146203,36103146203,"Census Tract 1462.03, Suffolk County, New York",5711,777,2451,598,1364,357,0,123,25,32,0,123,1409,787,462,284,258,213,204,241
1400000US36103146204,36103146204,"Census Tract 1462.04, Suffolk County, New York",6397,798,2390,637,1251,657,117,194,235,333,0,123,2025,902,379,313,195,230,184,254
1400000US36103146205,36103146205,"Census Tract 1462.05, Suffolk County, New York",2304,110,2270,133,24,39,0,123,0,123,0,123,0,123,10,13,0,123,10,13
1400000US36103146206,36103146206,"Census Tract 1462.06, Suffolk County, New York",2762,337,1597,415,222,239,0,123,43,55,0,123,871,374,29,34,12,21,17,27
1400000US36103146300,36103146300,"Census Tract 1463, Suffolk County, New York",1990,302,1407,255,291,132,0,123,39,54,0,123,143,97,110,67,11,17,99,76
1400000US36103146402,36103146402,"Census Tract 1464.02, Suffolk County, New York",3795,265,3517,286,68,68,0,123,30,28,0,123,138,205,42,43,22,37,20,24
1400000US36103146403,36103146403,"Census Tract 1464.03, Suffolk County, New York",5648,652,2677,634,1268,336,167,177,45,54,0,123,1222,605,269,162,133,106,136,120
1400000US36103146404,36103146404,"Census Tract 1464.04, Suffolk County, New York",3635,496,1705,443,739,343,83,113,0,123,0,123,1010,568,98,98,44,43,54,89
1400000US36103146500,36103146500,"Census Tract 1465, Suffolk County, New York",5742,441,5611,480,0,123,0,123,11,18,0,123,109,124,11,19,0,123,11,19
1400000US36103146604,36103146604,"Census Tract 1466.04, Suffolk County, New York",4687,356,4130,338,73,78,0,123,404,204,0,123,80,65,0,123,0,123,0,123
